"No.","Time","Source","Destination","Protocol","Length","Info"
"169","6.427831","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"170","6.427832","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"171","6.528060","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"172","6.528060","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"173","6.628669","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"174","6.628671","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"175","6.729655","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"176","6.729655","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"177","6.829852","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"178","6.829852","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"179","6.861187","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=1 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"180","6.861241","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=1356 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"181","6.861253","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=2711 Win=64240 Len=0"
"182","6.862035","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=2711 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"183","6.862496","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=4066 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"184","6.862508","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=5421 Win=64240 Len=0"
"185","6.863214","82.150.140.30","172.16.165.165","TCP","1514","80  >  49437 [ACK] Seq=5421 Ack=568 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"186","6.863214","82.150.140.30","172.16.165.165","TCP","1304","80  >  49437 [PSH, ACK] Seq=6881 Ack=568 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"187","6.863227","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=8131 Win=64240 Len=0"
"188","6.870293","172.16.165.165","82.150.140.30","TCP","66","49438  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"189","6.870516","172.16.165.165","82.150.140.30","TCP","66","49439  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"190","6.870750","172.16.165.165","82.150.140.30","TCP","66","49440  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"191","6.871041","172.16.165.165","82.150.140.30","TCP","66","49441  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"192","6.871194","172.16.165.165","82.150.140.30","TCP","66","49442  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"193","6.871470","172.16.165.165","172.16.165.2","DNS","71","Standard query 0x799d A adultbiz.in"
"194","6.930436","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"195","6.930628","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"196","7.008797","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=8131 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"197","7.009159","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=9486 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"198","7.009175","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=10841 Win=64240 Len=0"
"199","7.009257","82.150.140.30","172.16.165.165","TCP","1514","80  >  49437 [ACK] Seq=10841 Ack=568 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"200","7.009258","82.150.140.30","172.16.165.165","TCP","1304","80  >  49437 [PSH, ACK] Seq=12301 Ack=568 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"201","7.009266","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=13551 Win=64240 Len=0"
"202","7.030281","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"203","7.030282","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"204","7.131356","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"205","7.131357","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"206","7.232126","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"207","7.232128","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"208","7.330018","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=13551 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"209","7.330481","82.150.140.30","172.16.165.165","TCP","1514","80  >  49437 [ACK] Seq=14906 Ack=568 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"210","7.330481","82.150.140.30","172.16.165.165","TCP","1304","80  >  49437 [PSH, ACK] Seq=16366 Ack=568 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"211","7.330493","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=17616 Win=64240 Len=0"
"212","7.332044","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"213","7.332045","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"214","7.432291","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"215","7.432375","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"216","7.482062","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=17616 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"217","7.482437","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=18971 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"218","7.482456","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=20326 Win=64240 Len=0"
"219","7.484079","82.150.140.30","172.16.165.165","TCP","1514","80  >  49437 [ACK] Seq=20326 Ack=568 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"220","7.484304","82.150.140.30","172.16.165.165","TCP","1514","80  >  49437 [ACK] Seq=21786 Ack=568 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"221","7.484305","82.150.140.30","172.16.165.165","TCP","1199","80  >  49437 [PSH, ACK] Seq=23246 Ack=568 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"222","7.484305","82.150.140.30","172.16.165.165","TCP","60","80  >  49438 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"223","7.484317","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=24391 Win=64240 Len=0"
"224","7.484384","172.16.165.165","82.150.140.30","TCP","54","49438  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"225","7.484572","172.16.165.165","82.150.140.30","HTTP","432","GET /wp-content/themes/cini/style.css HTTP/1.1 "
"226","7.485952","82.150.140.30","172.16.165.165","TCP","60","80  >  49438 [ACK] Seq=1 Ack=379 Win=64240 Len=0"
"227","7.494243","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=24391 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"228","7.494729","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=25746 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"229","7.494730","82.150.140.30","172.16.165.165","TCP","60","80  >  49439 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"230","7.494730","82.150.140.30","172.16.165.165","TCP","60","80  >  49440 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"231","7.494730","82.150.140.30","172.16.165.165","TCP","60","80  >  49442 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"232","7.494730","82.150.140.30","172.16.165.165","TCP","60","80  >  49441 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"233","7.494742","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=27101 Win=64240 Len=0"
"234","7.494809","172.16.165.165","82.150.140.30","TCP","54","49439  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"235","7.494836","172.16.165.165","82.150.140.30","TCP","54","49440  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"236","7.494855","172.16.165.165","82.150.140.30","TCP","54","49442  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"237","7.494878","172.16.165.165","82.150.140.30","TCP","54","49441  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"238","7.495119","172.16.165.165","82.150.140.30","HTTP","467","GET /wp-content/plugins/contact-form-7/includes/css/styles.css?ver=3.7.2 HTTP/1.1 "
"239","7.495234","82.150.140.30","172.16.165.165","TCP","60","80  >  49439 [ACK] Seq=1 Ack=414 Win=64240 Len=0"
"240","7.495288","172.16.165.165","82.150.140.30","HTTP","453","GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1 "
"241","7.495418","82.150.140.30","172.16.165.165","TCP","60","80  >  49440 [ACK] Seq=1 Ack=400 Win=64240 Len=0"
"242","7.495489","172.16.165.165","82.150.140.30","HTTP","452","GET /wp-content/plugins/sitemap/css/page-list.css?ver=4.2 HTTP/1.1 "
"243","7.495622","172.16.165.165","82.150.140.30","HTTP","438","GET /wp-content/themes/cini/js/functions.js HTTP/1.1 "
"244","7.495689","82.150.140.30","172.16.165.165","TCP","60","80  >  49441 [ACK] Seq=1 Ack=399 Win=64240 Len=0"
"245","7.495753","82.150.140.30","172.16.165.165","TCP","60","80  >  49442 [ACK] Seq=1 Ack=385 Win=64240 Len=0"
"246","7.532368","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"247","7.532370","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"248","7.581237","172.16.165.2","172.16.165.165","DNS","87","Standard query response 0x799d A adultbiz.in A 185.53.178.9"
"249","7.581648","172.16.165.165","185.53.178.9","TCP","66","49443  >  80 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"250","7.635690","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"251","7.635690","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"252","7.734083","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"253","7.734084","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"254","7.761300","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=27101 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"255","7.761883","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=28456 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"256","7.761901","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=29811 Win=64240 Len=0"
"257","7.768202","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=29811 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"258","7.768614","82.150.140.30","172.16.165.165","TCP","1514","80  >  49437 [ACK] Seq=31166 Ack=568 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"259","7.768615","82.150.140.30","172.16.165.165","TCP","1304","80  >  49437 [PSH, ACK] Seq=32626 Ack=568 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"260","7.768631","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=33876 Win=64240 Len=0"
"261","7.834060","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"262","7.834060","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"263","7.867007","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=33876 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"264","7.933980","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"265","7.933981","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"266","7.948070","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=35231 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"267","7.948094","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=36586 Win=64240 Len=0"
"268","7.949016","82.150.140.30","172.16.165.165","TCP","1514","80  >  49437 [ACK] Seq=36586 Ack=568 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"269","7.949016","82.150.140.30","172.16.165.165","TCP","1304","80  >  49437 [PSH, ACK] Seq=38046 Ack=568 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"270","7.949029","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=39296 Win=64240 Len=0"
"271","7.949730","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=39296 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"272","7.949767","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=40651 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"273","7.949776","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=42006 Win=64240 Len=0"
"274","7.960036","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=42006 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"275","7.960397","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=43361 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"276","7.960411","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=44716 Win=64240 Len=0"
"277","7.961335","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=44716 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"278","7.973460","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=46071 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"279","7.973483","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=47426 Win=64240 Len=0"
"280","7.973883","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=47426 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"281","8.034665","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"282","8.034666","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"283","8.054487","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=48781 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"284","8.054510","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=50136 Win=64240 Len=0"
"285","8.054899","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=50136 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"286","8.055540","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=51491 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"287","8.055541","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=52846 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"288","8.055552","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=54201 Win=64240 Len=0"
"289","8.055615","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=54201 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"290","8.055779","82.150.140.30","172.16.165.165","TCP","1409","80  >  49437 [PSH, ACK] Seq=55556 Ack=568 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"291","8.055780","82.150.140.30","172.16.165.165","TCP","310","80  >  49438 [PSH, ACK] Seq=1 Ack=379 Win=64240 Len=256 [TCP segment of a reassembled PDU]"
"292","8.055780","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=257 Ack=379 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"293","8.055790","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=56911 Win=64240 Len=0"
"294","8.055816","172.16.165.165","82.150.140.30","TCP","54","49438  >  80 [ACK] Seq=379 Ack=1612 Win=64240 Len=0"
"295","8.075950","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=1612 Ack=379 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"296","8.076498","82.150.140.30","172.16.165.165","TCP","1409","80  >  49438 [PSH, ACK] Seq=2967 Ack=379 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"297","8.076498","82.150.140.30","172.16.165.165","TCP","317","80  >  49440 [PSH, ACK] Seq=1 Ack=400 Win=64240 Len=263 [TCP segment of a reassembled PDU]"
"298","8.076516","172.16.165.165","82.150.140.30","TCP","54","49438  >  80 [ACK] Seq=379 Ack=4322 Win=64240 Len=0"
"299","8.134438","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"300","8.134439","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"301","8.177362","82.150.140.30","172.16.165.165","TCP","317","[TCP Retransmission] 80  >  49440 [PSH, ACK] Seq=1 Ack=400 Win=64240 Len=263"
"302","8.177394","172.16.165.165","82.150.140.30","TCP","54","49440  >  80 [ACK] Seq=400 Ack=264 Win=63977 Len=0"
"303","8.227942","82.150.140.30","172.16.165.165","TCP","1409","80  >  49440 [PSH, ACK] Seq=264 Ack=400 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"304","8.228285","82.150.140.30","172.16.165.165","TCP","1409","80  >  49440 [PSH, ACK] Seq=1619 Ack=400 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"305","8.228302","172.16.165.165","82.150.140.30","TCP","54","49440  >  80 [ACK] Seq=400 Ack=2974 Win=64240 Len=0"
"306","8.234402","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49433 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"307","8.234403","204.79.197.200","172.16.165.165","TCP","60","[TCP Retransmission] 80  >  49432 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"308","8.246145","82.150.140.30","172.16.165.165","TCP","1409","80  >  49440 [PSH, ACK] Seq=2974 Ack=400 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"309","8.246779","82.150.140.30","172.16.165.165","TCP","1409","80  >  49440 [PSH, ACK] Seq=4329 Ack=400 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"310","8.246795","172.16.165.165","82.150.140.30","TCP","54","49440  >  80 [ACK] Seq=400 Ack=5684 Win=64240 Len=0"
"311","8.247070","82.150.140.30","172.16.165.165","HTTP","1271","HTTP/1.1 200 OK  (text/css)"
"312","8.247071","82.150.140.30","172.16.165.165","TCP","1409","80  >  49440 [PSH, ACK] Seq=5684 Ack=400 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"313","8.247071","82.150.140.30","172.16.165.165","HTTP","587","HTTP/1.1 200 OK  (text/javascript)"
"314","8.247110","82.150.140.30","172.16.165.165","HTTP","1046","HTTP/1.1 200 OK  (text/css)"
"315","8.247713","82.150.140.30","172.16.165.165","TCP","1514","80  >  49437 [ACK] Seq=56911 Ack=568 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"316","8.247714","82.150.140.30","172.16.165.165","TCP","1514","80  >  49437 [ACK] Seq=58371 Ack=568 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"317","8.247715","82.150.140.30","172.16.165.165","TCP","1514","80  >  49437 [ACK] Seq=59831 Ack=568 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"318","8.247716","82.150.140.30","172.16.165.165","HTTP","523","HTTP/1.1 200 OK  (text/html)"
"319","8.247727","172.16.165.165","82.150.140.30","TCP","54","49437  >  80 [ACK] Seq=568 Ack=61760 Win=64240 Len=0"
"320","8.248504","172.16.165.165","82.150.140.30","HTTP","442","GET /wp-includes/js/jquery/jquery.js?ver=1.10.2 HTTP/1.1 "
"321","8.248599","172.16.165.165","82.150.140.30","HTTP","486","GET /wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.50.0-2014.02.05 HTTP/1.1 "
"322","8.248695","172.16.165.165","82.150.140.30","HTTP","466","GET /wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=3.7.2 HTTP/1.1 "
"323","8.249047","82.150.140.30","172.16.165.165","TCP","60","80  >  49439 [ACK] Seq=1218 Ack=802 Win=64240 Len=0"
